frequency,avgNoisy,avgData,postFiltering
6159.0,61.274963,0.045251068,0.064302415
6160.0,59.96043,0.046143766,0.063745864
6161.0,61.00766,0.046949554,0.062571086
6162.0,60.98168,0.0453324,0.06301945
6163.0,61.00614,0.044638153,0.059882082
6164.0,58.971535,0.048001602,0.060936913
6165.0,60.231636,0.046284657,0.06291594
6166.0,60.549896,0.04565852,0.063107595
6167.0,60.843735,0.045618292,0.06348418
6168.0,60.37113,0.04496403,0.06328543
6169.0,61.665886,0.045618467,0.061669677
6170.0,61.626305,0.045773957,0.064454205
6171.0,61.62553,0.046781525,0.064123034
6172.0,59.92591,0.045794018,0.06304454
6173.0,62.19866,0.04485934,0.06497859
6174.0,62.382103,0.04756366,0.068041876
6175.0,59.90399,0.04640405,0.06225635
6176.0,61.528946,0.045698658,0.06577853
6177.0,61.16011,0.044236667,0.061583403
6178.0,60.86664,0.04568022,0.065031655
6179.0,61.327156,0.045323797,0.06304791
6180.0,60.754074,0.043969095,0.06342593
6181.0,60.997032,0.04430784,0.06050157
6182.0,60.485134,0.045773167,0.064228654
6183.0,58.59942,0.0442408,0.059146967
6184.0,61.65316,0.044456236,0.06360707
6185.0,61.7962,0.0471191,0.067436256
6186.0,60.066845,0.046669737,0.06662347
6187.0,58.985195,0.045144044,0.062032003
6188.0,58.365974,0.04520842,0.058728732
6189.0,59.659348,0.046097096,0.06235242
6190.0,59.999855,0.04508727,0.06169046
6191.0,60.875923,0.04530769,0.061763164
6192.0,60.926334,0.047105696,0.06516396
6193.0,60.249626,0.047786184,0.06361757
6194.0,62.018143,0.044748392,0.06629581
6195.0,59.65754,0.04614108,0.065198734
6196.0,61.939766,0.044850696,0.0639361
6197.0,59.28108,0.04149414,0.05428837
6198.0,60.55169,0.042289782,0.060206693
6199.0,58.779953,0.04545755,0.060891856
6200.0,60.059387,0.046548482,0.06307502
6201.0,60.762794,0.046744198,0.06521324
6202.0,60.81996,0.046684388,0.06599257
6203.0,59.699837,0.04801521,0.06680638
6204.0,59.960476,0.04723884,0.065107524
6205.0,60.238686,0.045397937,0.064286456
6206.0,60.353622,0.047051463,0.065808296
6207.0,61.26274,0.048077606,0.06797779
6208.0,60.481224,0.045968063,0.063882515
6209.0,59.681587,0.047434274,0.069129296
6210.0,59.463722,0.049193755,0.066033274
6211.0,60.74131,0.04725977,0.0648345
6212.0,62.142788,0.048665375,0.07045488
6213.0,60.874374,0.047564663,0.06651307
6214.0,60.166805,0.047787268,0.068312325
6215.0,60.387554,0.04884188,0.07037272
6216.0,59.61104,0.04776948,0.063667245
6217.0,61.1888,0.048447926,0.06833712
6218.0,59.02327,0.048088867,0.06459973
6219.0,60.507286,0.048258502,0.06991996
6220.0,59.645046,0.047228526,0.06617198
6221.0,59.418846,0.04528905,0.060675614
6222.0,61.194637,0.04659727,0.065008506
6223.0,60.580933,0.048190236,0.06555764
6224.0,60.84639,0.045133587,0.06268569
6225.0,61.257523,0.04394057,0.06253023
6226.0,59.459747,0.0445012,0.06349112
6227.0,59.00231,0.04439812,0.061431684
6228.0,59.154488,0.043468267,0.059956703
6229.0,59.782166,0.044800617,0.060488313
6230.0,58.890026,0.04405013,0.06062592
6231.0,60.64778,0.04577055,0.067866065
6232.0,59.317642,0.04497177,0.0625997
6233.0,59.34091,0.043844055,0.059640177
6234.0,60.001713,0.044645455,0.06259411
6235.0,60.229275,0.042894583,0.06254011
6236.0,60.00741,0.042665806,0.05883804
6237.0,59.01392,0.04363926,0.06004212
6238.0,59.02575,0.04400724,0.06284807
6239.0,60.12652,0.044656314,0.060819842
6240.0,60.57616,0.04418814,0.058885243
6241.0,60.295876,0.0459528,0.065816715
6242.0,59.07364,0.044642456,0.06113103
6243.0,58.278156,0.04584115,0.06123091
6244.0,59.769653,0.04753091,0.06698115
6245.0,60.03585,0.049140915,0.06821635
6246.0,60.831635,0.049240265,0.07086904
6247.0,60.88264,0.04897474,0.07060404
6248.0,59.40413,0.050615977,0.071165666
6249.0,59.409866,0.047754355,0.06519188
6250.0,59.355736,0.046851065,0.06314086
6251.0,59.408165,0.04743687,0.065662354
6252.0,60.855896,0.04708509,0.06632767
6253.0,59.36467,0.048187956,0.066714205
6254.0,60.25151,0.04789158,0.06558247
6255.0,60.13484,0.05040523,0.06827157
6256.0,60.350697,0.05122765,0.07268256
6257.0,60.32982,0.04941222,0.06885622
6258.0,57.814945,0.050485417,0.06660196
6259.0,60.965935,0.048936553,0.0686654
6260.0,60.058655,0.04796706,0.068065114
6261.0,59.18654,0.043495156,0.061462574
6262.0,59.68461,0.04350962,0.058756337
6263.0,59.70517,0.046380147,0.06489465
6264.0,61.020382,0.044904817,0.064460285
6265.0,59.329823,0.04556398,0.06339293
6266.0,58.93197,0.047114287,0.066957325
6267.0,59.663303,0.04853392,0.06726546
6268.0,58.82807,0.04803293,0.069439106
6269.0,59.07495,0.047511544,0.066213384
6270.0,58.52111,0.049627203,0.067046836
6271.0,60.786636,0.04886903,0.06927406
6272.0,58.700615,0.048455466,0.06658727
6273.0,59.19919,0.049354885,0.06818172
6274.0,59.94053,0.050047066,0.071257815
6275.0,59.699978,0.05033858,0.069135934
6276.0,58.79917,0.04841508,0.06828822
6277.0,58.616364,0.049238067,0.06810158
6278.0,59.538807,0.047708146,0.06743825
6279.0,59.84391,0.04773875,0.065902434
6280.0,57.94004,0.047579464,0.06547704
6281.0,58.219154,0.04687939,0.06593145
6282.0,59.52672,0.043875434,0.062282734
6283.0,59.38086,0.046416573,0.06539799
6284.0,59.510815,0.045548916,0.061563168
6285.0,60.350407,0.04609959,0.065405585
6286.0,58.951744,0.046871703,0.06546224
6287.0,59.80426,0.04735163,0.06559634
6288.0,59.73133,0.049580455,0.067319125
6289.0,58.94724,0.04655902,0.0637408
6290.0,58.386047,0.04810763,0.067058235
6291.0,59.107098,0.048382062,0.06711499
6292.0,57.92759,0.047005232,0.06224449
6293.0,59.37294,0.046319116,0.067476444
6294.0,58.764317,0.046795968,0.06504226
6295.0,57.715515,0.04850875,0.06700099
6296.0,58.63746,0.047998987,0.06573169
6297.0,60.029366,0.045990534,0.062618606
6298.0,59.85711,0.046316396,0.064396404
6299.0,58.70704,0.04633021,0.062395398
6300.0,60.354877,0.047072347,0.06740294
6301.0,58.954803,0.045136742,0.061986357
6302.0,58.84166,0.0460893,0.0622989
6303.0,59.603905,0.044478394,0.061588228
6304.0,59.582497,0.04658843,0.06463707
6305.0,58.25911,0.045490418,0.06338467
6306.0,58.667988,0.045103516,0.06172599
6307.0,57.73746,0.0465115,0.0639137
6308.0,58.38114,0.046380766,0.063032284
6309.0,60.615326,0.043878663,0.05979629
6310.0,59.45131,0.04840259,0.06522063
6311.0,58.135323,0.04925619,0.065318845
6312.0,60.428856,0.047368504,0.068665914
6313.0,60.06395,0.047206353,0.06598564
6314.0,58.680916,0.04819104,0.066027515
6315.0,57.61268,0.047653377,0.066026986
6316.0,57.481827,0.0448072,0.057174757
6317.0,59.795433,0.04422881,0.059672978
6318.0,61.316185,0.044168346,0.065240175
6319.0,58.36847,0.04256101,0.05818693
6320.0,57.218018,0.04383207,0.059204947
6321.0,58.847046,0.043767396,0.062259655
6322.0,58.231026,0.0425391,0.05741581
6323.0,58.382164,0.045668945,0.06483617
6324.0,59.018105,0.045436695,0.062344667
6325.0,58.87453,0.04418808,0.060098518
6326.0,57.64231,0.045549795,0.06205924
6327.0,58.577866,0.04503238,0.061277185
6328.0,58.14308,0.047710903,0.06495671
6329.0,57.96376,0.046203174,0.0625225
6330.0,59.229767,0.04675209,0.06548813
6331.0,59.515152,0.047659133,0.06899853
6332.0,58.51261,0.04752091,0.066430345
6333.0,57.829773,0.048015475,0.06477449
6334.0,59.262867,0.04731663,0.067186564
6335.0,58.899296,0.050407894,0.06977894
6336.0,58.706993,0.050392456,0.06684506
6337.0,58.16857,0.04905517,0.06561302
6338.0,58.43127,0.04801743,0.06537271
6339.0,59.5085,0.04806307,0.067512095
6340.0,58.491203,0.047283407,0.0632038
6341.0,58.672607,0.047868825,0.06352052
6342.0,58.058712,0.046125986,0.06605838
6343.0,58.45254,0.045141235,0.06215529
6344.0,59.043396,0.046031326,0.06293951
6345.0,58.946167,0.046246212,0.065086275
6346.0,57.26118,0.045688823,0.06256271
6347.0,59.49093,0.0470005,0.065978765
6348.0,59.41571,0.047581203,0.065823585
6349.0,60.228416,0.046232138,0.06740777
6350.0,59.0855,0.046375915,0.06528584
6351.0,57.25879,0.047647208,0.06411975
6352.0,58.022156,0.046260793,0.062741406
6353.0,58.303535,0.04509735,0.06458869
6354.0,59.278206,0.048065502,0.06680817
6355.0,57.272827,0.046113584,0.061165325
6356.0,58.775764,0.046294823,0.06471328
6357.0,58.31522,0.04779501,0.06556277
6358.0,57.769337,0.047659058,0.0651698
6359.0,57.829006,0.047715306,0.064488485
6360.0,58.311104,0.04931744,0.06825362
6361.0,59.06755,0.04995324,0.06847225
6362.0,59.36744,0.04852617,0.06581693
6363.0,57.105545,0.047520377,0.06467413
6364.0,58.726902,0.048433557,0.067333795
6365.0,58.966133,0.047202714,0.06351801
6366.0,56.562557,0.04559223,0.061898638
6367.0,58.32516,0.045922637,0.06522198
6368.0,58.52817,0.04576035,0.0633843
6369.0,58.37344,0.044741597,0.062414717
6370.0,57.782845,0.044987705,0.062195472
6371.0,58.366116,0.046455707,0.06347444
6372.0,58.82122,0.04652846,0.066166565
6373.0,59.159546,0.046403855,0.06696066
6374.0,59.029385,0.048748076,0.07157096
6375.0,58.44107,0.04724772,0.06458473
6376.0,58.115116,0.04768465,0.065721035
6377.0,57.8882,0.047792256,0.06808135
6378.0,58.505707,0.046048034,0.064618975
6379.0,58.643124,0.04559141,0.06824131
6380.0,58.316418,0.046241008,0.063901134
6381.0,56.758118,0.046610158,0.062665805
6382.0,56.674004,0.04612333,0.062012024
6383.0,58.48893,0.049780976,0.070935495
6384.0,58.99028,0.05055536,0.072439395
6385.0,57.58165,0.04926771,0.07077721
6386.0,57.18358,0.051133443,0.070533186
6387.0,57.257286,0.04978726,0.06732971
6388.0,57.224854,0.048262257,0.06410019
6389.0,58.750134,0.049353972,0.06932617
6390.0,59.603325,0.04820321,0.0668864
6391.0,59.03569,0.04740903,0.06758348
6392.0,58.184162,0.046333034,0.06738307
6393.0,57.390415,0.04632987,0.066024564
6394.0,58.503494,0.04535361,0.06264378
6395.0,58.257996,0.045418732,0.06498813
6396.0,57.190205,0.042623676,0.056459498
6397.0,57.255486,0.04486477,0.060142793
6398.0,56.808388,0.044804312,0.059069104
6399.0,57.227726,0.044395212,0.061215565
6400.0,57.05242,0.046033878,0.06259747
6401.0,56.8562,0.045146525,0.060716093
6402.0,57.596947,0.045759108,0.06279025
6403.0,57.346615,0.04597342,0.06303896
6404.0,58.333523,0.046622038,0.065648966
6405.0,58.494003,0.047097657,0.06736077
6406.0,58.17193,0.045203757,0.061182808
6407.0,57.551655,0.046401147,0.06415719
6408.0,57.95755,0.045968633,0.06645161
6409.0,57.118374,0.044850096,0.060802408
6410.0,57.729614,0.043925527,0.058374878
6411.0,57.623062,0.04510582,0.05946577
6412.0,58.35611,0.045471262,0.059944212
6413.0,56.8998,0.043901518,0.061862312
6414.0,57.4569,0.04353593,0.062270023
6415.0,56.450134,0.04628936,0.060951207
6416.0,55.93135,0.047362294,0.06363876
6417.0,56.587097,0.047167804,0.06283362
6418.0,58.166508,0.04808544,0.06764479
6419.0,57.77778,0.04795517,0.06725215
6420.0,57.04558,0.048525948,0.06660591
6421.0,55.910645,0.047232173,0.06510805
6422.0,56.28128,0.04622504,0.062258027
6423.0,56.790886,0.04967282,0.067496836
6424.0,57.259132,0.050320078,0.07113398
6425.0,55.932068,0.051159516,0.06772293
6426.0,57.993744,0.05022347,0.07104223
6427.0,56.37995,0.04958445,0.06747073
6428.0,56.750565,0.049614813,0.0657708
6429.0,56.842224,0.047313478,0.060540333
6430.0,56.47376,0.047072336,0.06388239
6431.0,56.640152,0.044960108,0.06154966
6432.0,56.684586,0.04546319,0.06299803
6433.0,56.771385,0.04695212,0.061493576
6434.0,57.8744,0.048012435,0.06839744
6435.0,57.44941,0.047610287,0.06495341
6436.0,56.316475,0.04632641,0.06384985
6437.0,57.185875,0.04476424,0.061563924
6438.0,57.06965,0.046608392,0.061440654
6439.0,55.942287,0.044735763,0.06306451
6440.0,54.96749,0.04282265,0.058788914
6441.0,57.799995,0.044638548,0.06175255
6442.0,57.958385,0.04703986,0.06649265
6443.0,57.3901,0.045315072,0.061134197
6444.0,56.75419,0.046852298,0.06262051
6445.0,56.315895,0.0453328,0.060459882
6446.0,56.01174,0.044299297,0.059054874
6447.0,57.50401,0.045438252,0.06383317
6448.0,57.491333,0.04148838,0.056235734
6449.0,56.35649,0.044304006,0.05873755
6450.0,55.514675,0.047288112,0.05923729
6451.0,56.099606,0.04625073,0.063846156
6452.0,56.329456,0.046961755,0.064707495
6453.0,56.57022,0.04758912,0.06562661
6454.0,57.149788,0.045938693,0.063951716
6455.0,57.61235,0.043033876,0.06037489
6456.0,57.39786,0.043815743,0.06053462
6457.0,56.60241,0.04462547,0.059827555
6458.0,56.01484,0.042917334,0.061116908
6459.0,56.53167,0.043979928,0.06095324
6460.0,56.187737,0.043133993,0.058275715
6461.0,54.275894,0.044267863,0.058131758
6462.0,55.059464,0.045381505,0.061406486
6463.0,56.28717,0.044727422,0.06063658
6464.0,56.72476,0.04487483,0.061886404
6465.0,55.52175,0.04438059,0.0612576
6466.0,56.46218,0.045301817,0.06267514
6467.0,55.005844,0.042662166,0.05850602
6468.0,55.39229,0.046037972,0.06390579
6469.0,56.655617,0.044614263,0.061637677
6470.0,57.14602,0.043161213,0.060179833
6471.0,54.98841,0.041931547,0.057852168
6472.0,57.14454,0.044278692,0.06220925
6473.0,55.88262,0.04209433,0.056966078
6474.0,55.14055,0.041372493,0.055795502
6475.0,57.629715,0.042545658,0.05954666
6476.0,56.87244,0.041676555,0.058925997
6477.0,54.99884,0.040361572,0.05336103
6478.0,56.044495,0.041034285,0.056938965
6479.0,55.41748,0.042958546,0.059191726
6480.0,55.099884,0.04315932,0.06114994
6481.0,56.05256,0.04134067,0.05533929
6482.0,55.95555,0.041176025,0.05623478
6483.0,56.600754,0.042840723,0.05777291
6484.0,57.494225,0.042520132,0.061374977
6485.0,56.29354,0.04284296,0.05791712
6486.0,56.831264,0.043026615,0.055691306
6487.0,56.844116,0.04324952,0.0601027
6488.0,56.29913,0.043643128,0.059665058
6489.0,55.405964,0.04404923,0.058328327
6490.0,55.31335,0.04386028,0.05823036
6491.0,55.04592,0.043694075,0.05784983
6492.0,55.758717,0.04480657,0.060813367
6493.0,56.223568,0.043276224,0.057833456
6494.0,55.332993,0.04172513,0.055442214
6495.0,55.818558,0.039890964,0.05316834
6496.0,55.976803,0.039769445,0.053256616
6497.0,55.294914,0.040141597,0.054563366
6498.0,54.424362,0.040812958,0.052011713
6499.0,55.60073,0.041988533,0.055699967
6500.0,55.08844,0.041034006,0.052861936
6501.0,54.41175,0.044137955,0.05909695
6502.0,55.86299,0.044143647,0.058885504
6503.0,56.421116,0.043884713,0.060433578
6504.0,55.776356,0.045106906,0.061054602
6505.0,56.30043,0.044495422,0.061808374
6506.0,56.0,0.044501692,0.062452577
6507.0,55.394787,0.045503408,0.0594769
6508.0,55.623306,0.043951068,0.059920304
6509.0,54.972145,0.04597407,0.058140174
6510.0,55.520824,0.046012513,0.063315965
6511.0,55.868484,0.046424005,0.06306128
6512.0,54.26908,0.04700547,0.063226596
6513.0,54.98353,0.047826115,0.0655154
6514.0,54.748627,0.04611695,0.060467444
6515.0,55.334564,0.04628033,0.065496586
6516.0,56.650925,0.047258124,0.06430381
6517.0,55.029205,0.047087103,0.06070427
6518.0,54.765884,0.04513455,0.06063675
6519.0,54.64267,0.043327734,0.05832629
6520.0,55.315903,0.04326971,0.06122871
6521.0,54.78025,0.043181136,0.058695182
6522.0,53.78298,0.043863617,0.057806034
6523.0,53.635822,0.04374359,0.0565436
6524.0,53.02803,0.044145323,0.057728495
6525.0,54.336937,0.044306517,0.060425185
6526.0,54.44591,0.0422107,0.053955752
6527.0,55.196022,0.04075502,0.054657266
6528.0,55.93535,0.043352004,0.058294706
6529.0,55.835144,0.04223545,0.058124054
6530.0,55.789078,0.042473357,0.056874722
6531.0,56.228836,0.043630578,0.060460787
6532.0,55.23482,0.04272394,0.059452385
6533.0,54.53537,0.044031993,0.061163716
6534.0,55.693794,0.043457977,0.058944516
6535.0,55.215446,0.043303695,0.055716623
6536.0,55.311325,0.04231108,0.055060904
6537.0,53.993633,0.042397495,0.055163126
6538.0,54.14295,0.04225926,0.055300225
6539.0,54.417324,0.040298358,0.051210638
6540.0,54.149086,0.042865932,0.057696518
6541.0,53.329857,0.043201994,0.054648966
6542.0,53.890594,0.041395478,0.054629143
6543.0,54.615597,0.043992277,0.060991507
6544.0,53.48308,0.042332657,0.056743547
6545.0,54.011093,0.04005718,0.053063456
6546.0,54.46231,0.04257814,0.057444893
6547.0,53.084843,0.04142206,0.05454927
6548.0,54.064697,0.04130233,0.05527612
6549.0,54.265575,0.041836813,0.05314272
6550.0,54.249912,0.04131068,0.0549957
6551.0,54.708885,0.04339281,0.058831353
6552.0,54.64565,0.044529427,0.05895115
6553.0,54.113075,0.04387739,0.057784498
6554.0,55.332417,0.044046942,0.059168983
6555.0,53.685844,0.04606894,0.060363337
6556.0,53.670162,0.0435929,0.060066134
6557.0,53.415024,0.042672753,0.056500245
6558.0,53.669693,0.04060514,0.0545602
6559.0,54.008373,0.04024512,0.053728253
6560.0,53.79013,0.04125027,0.05602765
6561.0,53.754852,0.0415277,0.055841103
6562.0,53.735794,0.041653384,0.05681777
6563.0,53.92758,0.039700866,0.0543542
6564.0,54.645676,0.037894867,0.050970312
6565.0,55.600243,0.03989358,0.055169575
6566.0,53.982727,0.042376522,0.05635559
6567.0,53.17911,0.041373134,0.055350237
6568.0,52.972515,0.043215964,0.05587257
6569.0,53.623287,0.042819124,0.05829488
6570.0,54.89286,0.042074695,0.05929058
6571.0,54.391167,0.041494124,0.058127534
6572.0,53.394257,0.04299164,0.05709204
6573.0,53.936943,0.0436783,0.06037111
6574.0,54.652855,0.04302823,0.058663364
6575.0,54.29005,0.045124583,0.06086741
6576.0,53.22394,0.04297471,0.055440024
6577.0,53.712875,0.041706275,0.056289595
6578.0,54.803062,0.041259613,0.054509524
6579.0,53.26299,0.040495683,0.05316089
6580.0,52.97516,0.040781,0.054222986
6581.0,52.869667,0.041694332,0.056630515
6582.0,54.806007,0.042223863,0.05656918
6583.0,55.24971,0.04204218,0.059593864
6584.0,54.64848,0.04248503,0.057923123
6585.0,53.51913,0.04332281,0.057886727
6586.0,52.508087,0.041669227,0.054014515
6587.0,52.75287,0.042863484,0.05553209
6588.0,53.232124,0.042123478,0.056088742
6589.0,52.44278,0.04078488,0.052212916
6590.0,54.178898,0.040881168,0.05548415
6591.0,53.344883,0.04140832,0.056435287
6592.0,53.735977,0.040534534,0.053591143
6593.0,54.700134,0.040286724,0.055647545
6594.0,54.02285,0.04060568,0.05444002
6595.0,53.31302,0.038694143,0.051762402
6596.0,52.709995,0.038823478,0.050497033
6597.0,53.319168,0.040476304,0.055421527
6598.0,53.831184,0.038902655,0.051744003
6599.0,53.344822,0.037001606,0.046933785
6600.0,53.90149,0.03829468,0.051704038
6601.0,53.841263,0.038990263,0.052763935
6602.0,53.110752,0.037656788,0.049387235
6603.0,53.910873,0.039294973,0.05239079
6604.0,54.3491,0.04183168,0.0558992
6605.0,53.045246,0.04135068,0.054157615
6606.0,53.63015,0.04036922,0.056485135
6607.0,54.05532,0.04227471,0.057530325
6608.0,54.040356,0.039259546,0.05423343
6609.0,53.160084,0.037684757,0.049555432
6610.0,53.56959,0.038933072,0.05231955
6611.0,54.085106,0.04060783,0.055366766
6612.0,52.874596,0.04173291,0.054892145
6613.0,53.2586,0.040269926,0.05625928
6614.0,52.3965,0.03975944,0.051733475
6615.0,53.138176,0.039102927,0.050964788
6616.0,52.864082,0.037326768,0.049676158
6617.0,53.263268,0.03825591,0.05075335
6618.0,53.14502,0.0394826,0.05495039
6619.0,53.22972,0.039046507,0.0522258
6620.0,52.580547,0.039439924,0.049876384
6621.0,53.01918,0.04075286,0.054011364
6622.0,52.78886,0.041861296,0.05605151
6623.0,52.31707,0.04248323,0.052986957
6624.0,53.055824,0.04146984,0.05323733
6625.0,51.950146,0.042956207,0.057521883
6626.0,52.277103,0.0423243,0.055072278
6627.0,52.726128,0.041342128,0.0543309
6628.0,52.16083,0.04126241,0.053455897
6629.0,52.66518,0.03889248,0.051252756
6630.0,53.40847,0.038366634,0.052027464
6631.0,52.43107,0.04085914,0.05382349
6632.0,52.376472,0.04080225,0.051902585
6633.0,51.677986,0.040820297,0.05381482
6634.0,53.116188,0.04090872,0.055491894
6635.0,52.263714,0.040278297,0.05327716
6636.0,52.240093,0.039409433,0.052987
6637.0,54.19639,0.037972886,0.051219538
6638.0,52.956955,0.03982125,0.054079536
6639.0,51.224525,0.041571442,0.05263423
6640.0,53.15056,0.042402927,0.056081012
6641.0,52.15263,0.039866883,0.05299322
6642.0,53.333885,0.040891718,0.05375218
6643.0,53.65425,0.042753417,0.056577988
6644.0,52.629692,0.039918467,0.052042425
6645.0,51.546852,0.039387446,0.049338475
6646.0,54.061348,0.040479295,0.054636795
6647.0,52.21897,0.038666833,0.049988993
6648.0,53.16494,0.038469877,0.051113486
6649.0,51.68569,0.03870081,0.05193769
6650.0,53.706596,0.0387961,0.05235407
6651.0,53.089447,0.038630977,0.051542304
6652.0,53.805313,0.03964278,0.051989857
6653.0,52.63879,0.040244747,0.051918365
6654.0,52.593292,0.0407586,0.054091964
6655.0,52.96426,0.041620787,0.05415451
6656.0,52.30967,0.039078,0.05199972
6657.0,52.002335,0.0398041,0.052893635
6658.0,53.564095,0.037845816,0.0509143
6659.0,52.96316,0.038588054,0.0500783
6660.0,53.070534,0.037583947,0.049268283
6661.0,52.186584,0.0379493,0.05040093
6662.0,50.90068,0.0398051,0.05115122
6663.0,52.872917,0.039695326,0.051715795
6664.0,51.853973,0.03912953,0.053062804
6665.0,52.119263,0.04042092,0.054432303
6666.0,52.118343,0.04103621,0.054725107
6667.0,52.2397,0.042565934,0.056636807
6668.0,52.85186,0.04392457,0.05715889
6669.0,52.85238,0.042583436,0.05967046
6670.0,53.237,0.04184035,0.058068816
6671.0,53.70394,0.043150008,0.058958724
6672.0,52.49138,0.04176588,0.053713933
6673.0,51.181152,0.040459108,0.05288526
6674.0,50.988815,0.041238222,0.05347982
6675.0,52.3668,0.03987567,0.053804174
6676.0,52.179276,0.04069373,0.054131553
6677.0,53.39084,0.040434588,0.055044647
6678.0,51.72944,0.039227158,0.052979026
6679.0,51.60057,0.040928796,0.054839205
6680.0,51.865105,0.040814836,0.054008644
6681.0,50.601486,0.03978651,0.050598495
6682.0,52.35354,0.04123024,0.05347588
6683.0,51.622673,0.042567674,0.05467533
6684.0,52.77842,0.041886296,0.05660417
6685.0,53.032967,0.04165437,0.05529056
6686.0,52.13423,0.040651552,0.05368384
6687.0,51.899242,0.0400816,0.051483303
6688.0,52.633995,0.039676502,0.052866545
6689.0,49.819344,0.041598096,0.053425256
6690.0,51.6753,0.040804435,0.05438538
6691.0,52.71237,0.040370278,0.055564355
6692.0,50.74267,0.040750373,0.053104043
6693.0,52.67548,0.038633358,0.05287468
6694.0,51.738556,0.038900007,0.053988114
6695.0,50.078487,0.03954583,0.051195174
6696.0,50.79602,0.03762397,0.04959255
6697.0,52.331917,0.039674744,0.051714465
6698.0,53.10839,0.03831877,0.053261705
6699.0,50.521515,0.04105902,0.0525488
6700.0,52.490913,0.040388517,0.05650831
6701.0,53.00408,0.040955152,0.05738226
6702.0,51.28563,0.042287845,0.05786773
6703.0,51.354614,0.039752096,0.052495882
6704.0,50.42614,0.039099634,0.04996152
6705.0,50.766136,0.04075855,0.05257591
6706.0,51.534653,0.038727675,0.05273914
6707.0,51.184204,0.03916558,0.05161365
6708.0,50.498657,0.036502108,0.047475643
6709.0,50.56456,0.036087234,0.04639363
6710.0,51.186234,0.039107107,0.05181216
6711.0,50.97043,0.038875233,0.0512236
6712.0,50.93854,0.0404841,0.053293843
6713.0,50.43306,0.039541896,0.052284896
6714.0,49.92743,0.038893152,0.05022737
6715.0,50.389603,0.037424866,0.048418887
6716.0,50.205788,0.036005743,0.04677635
6717.0,51.07792,0.03563241,0.04631265
6718.0,51.162453,0.036491293,0.047587946
6719.0,51.209496,0.037105966,0.049207628
6720.0,51.000885,0.037561543,0.049707092
6721.0,50.5666,0.03906703,0.0521795
6722.0,50.00875,0.03949122,0.05216557
6723.0,50.049595,0.0402674,0.051324405
6724.0,49.718056,0.03984514,0.050818548
6725.0,50.672897,0.040107753,0.0530567
6726.0,48.937485,0.040015362,0.049820945
6727.0,50.95671,0.03930335,0.05211199
6728.0,50.184235,0.038337726,0.049354713
6729.0,50.23053,0.038507354,0.04970649
6730.0,49.7668,0.03838715,0.049877096
6731.0,49.262848,0.038553584,0.04937169
6732.0,50.9028,0.03820285,0.05088063
6733.0,50.780617,0.03795338,0.051363405
6734.0,51.495625,0.038799964,0.052644335
6735.0,49.978706,0.039415956,0.05149816
6736.0,50.99406,0.038261376,0.050255973
6737.0,50.657288,0.038177058,0.050152406
6738.0,50.449768,0.040301226,0.05226557
6739.0,49.319,0.03914811,0.049785476
6740.0,49.303246,0.037993915,0.04763563
6741.0,49.76702,0.03833505,0.047848843
6742.0,49.268303,0.037535626,0.047225274
6743.0,49.82914,0.037211753,0.048467133
6744.0,50.55265,0.036472235,0.04979928
6745.0,49.10212,0.036357384,0.046573505
6746.0,48.31269,0.035298005,0.045621283
6747.0,48.63511,0.034943983,0.043686416
6748.0,50.7555,0.03476261,0.046455923
6749.0,49.610878,0.033310868,0.043001883
6750.0,49.815544,0.035240505,0.045255978
6751.0,49.193687,0.034349587,0.043941237
6752.0,48.462376,0.0363375,0.04747562
6753.0,48.81926,0.036662266,0.04708778
6754.0,48.632584,0.038225982,0.049435586
6755.0,49.27378,0.038312245,0.048344582
6756.0,49.479664,0.0387376,0.049511988
6757.0,48.90735,0.0397636,0.05021103
6758.0,49.031113,0.040387686,0.050910264
6759.0,50.633286,0.040040888,0.05240837
6760.0,50.32316,0.039897695,0.053667627
6761.0,49.462257,0.038967166,0.04922239
6762.0,49.719433,0.0404154,0.05410459
6763.0,49.087746,0.042275645,0.054312862
6764.0,49.2238,0.04240702,0.053414803
6765.0,49.073837,0.042565692,0.053128026
6766.0,50.526615,0.04219607,0.0544666
6767.0,50.333637,0.04129722,0.055774637
6768.0,49.970203,0.03881107,0.04897723
6769.0,48.990574,0.038599357,0.048311558
6770.0,49.18788,0.036580376,0.046673365
6771.0,49.853405,0.036115274,0.04743226
6772.0,49.20494,0.035487626,0.046527255
6773.0,49.07937,0.034123827,0.043535035
6774.0,49.230427,0.033168163,0.04312706
6775.0,48.449387,0.034248292,0.043927033
6776.0,50.60001,0.03482653,0.04627584
6777.0,51.177868,0.035484206,0.04833973
6778.0,49.363476,0.035312135,0.046619974
6779.0,50.05139,0.037417583,0.049067356
6780.0,50.189026,0.037790924,0.049792346
6781.0,49.637516,0.03652333,0.04658237
6782.0,48.740738,0.037304875,0.04892275
6783.0,48.848564,0.037077118,0.048867084
6784.0,49.32563,0.03483371,0.044563267
6785.0,50.030663,0.03582019,0.046982408
6786.0,49.605995,0.035136953,0.044819824
6787.0,51.014137,0.03386301,0.045723792
6788.0,49.692474,0.033494335,0.042933837
6789.0,48.541824,0.032165695,0.04326472
6790.0,48.799732,0.032959815,0.04245733
6791.0,49.5409,0.034864068,0.045751616
6792.0,49.547165,0.033677988,0.042173654
6793.0,49.525436,0.033558745,0.04558737
